Species,HabitatType,status,StartLatitude,StartLongitude,DepthLower,Weight_kg,Number
Stichopathes gravieri,Unknown,Present,56.3783,-10.1063,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3784,-10.1063,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3784,-10.1063,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3784,-10.1064,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3785,-10.1065,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3786,-10.1064,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3789,-10.1065,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3789,-10.1065,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.379,-10.1065,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.379,-10.1066,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.379,-10.1065,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3791,-10.1066,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3791,-10.1066,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3792,-10.1066,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3792,-10.1067,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3792,-10.1067,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3792,-10.1066,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3793,-10.1067,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3793,-10.1067,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3794,-10.1067,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3793,-10.1067,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3795,-10.1068,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3795,-10.1068,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3796,-10.1068,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.381,-10.1062,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3797,-10.1068,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3797,-10.1068,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3798,-10.107,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3799,-10.1069,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3799,-10.107,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3799,-10.1069,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.38,-10.1069,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.38,-10.1069,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3801,-10.107,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3801,-10.1069,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3801,-10.1071,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3802,-10.1071,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3802,-10.107,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3802,-10.1071,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3803,-10.1071,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3804,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3804,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3805,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3807,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3807,-10.1072,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3807,-10.1072,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3807,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3807,-10.1072,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3808,-10.1072,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3808,-10.1072,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3808,-10.1072,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3809,-10.1073,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.381,-10.1073,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3811,-10.1073,435.0,0.0,4.0
Stichopathes gravieri,Unknown,Present,56.3811,-10.1073,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3812,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3813,-10.1074,435.0,0.0,3.0
Stichopathes gravieri,Unknown,Present,56.3813,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3813,-10.1074,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3814,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3815,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3815,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3815,-10.1074,435.0,0.0,1.0
Stichopathes gravieri,Unknown,Present,56.3816,-10.1074,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3815,-10.1075,435.0,0.0,5.0
Stichopathes gravieri,Unknown,Present,56.3817,-10.1075,435.0,0.0,2.0
Stichopathes gravieri,Unknown,Present,56.3818,-10.1075,435.0,0.0,3.0
Alcyonacea,Unknown,Present,56.5271,-10.0836,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5268,-10.0839,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5261,-10.0849,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.526,-10.085,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5255,-10.0858,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5254,-10.0858,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5254,-10.0858,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.525,-10.0863,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.525,-10.0864,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.525,-10.0865,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5249,-10.0867,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5168,-10.0967,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5161,-10.0975,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.516,-10.0976,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5159,-10.0977,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5158,-10.0978,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5153,-10.0984,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5149,-10.0989,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3712,-10.1037,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3715,-10.1037,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3717,-10.1039,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.374,-10.1048,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3745,-10.1048,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3803,-10.1071,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3803,-10.1071,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3806,-10.1072,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3809,-10.1072,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3811,-10.1073,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3816,-10.1075,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3816,-10.1075,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.3825,-10.1077,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5262,-10.0846,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5258,-10.0855,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5252,-10.086,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5243,-10.0871,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5239,-10.088,1048.5,0.0015,1.0
Alcyonacea,Unknown,Present,56.5158,-10.0979,1048.5,0.0015,1.0
Halipteris,Unknown,Present,56.5292,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5292,-10.0815,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5291,-10.0815,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5289,-10.0816,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5288,-10.0817,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5288,-10.0818,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5283,-10.0822,435.0,0.0,2.0
Halipteris,Unknown,Present,56.5283,-10.0823,435.0,0.0,1.0
Halipteris,Unknown,Present,56.528,-10.0827,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5278,-10.0829,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5277,-10.0832,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5273,-10.0834,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5272,-10.0835,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5271,-10.0836,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5267,-10.084,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5267,-10.0841,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5258,-10.0855,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5255,-10.0857,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5245,-10.0869,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5243,-10.0874,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5242,-10.0877,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5242,-10.0876,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5241,-10.0878,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5239,-10.0879,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5235,-10.0882,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5229,-10.0892,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5226,-10.0896,435.0,0.0,0.0
Halipteris,Unknown,Present,56.5224,-10.0897,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5224,-10.0897,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5223,-10.0898,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5199,-10.0928,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5173,-10.0961,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5164,-10.0971,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5164,-10.0971,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5162,-10.0973,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5162,-10.0974,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5159,-10.0977,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5159,-10.0977,435.0,0.0,3.0
Halipteris,Unknown,Present,56.5158,-10.0978,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5156,-10.0981,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5156,-10.0982,435.0,0.0,2.0
Halipteris,Unknown,Present,56.5149,-10.0988,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5148,-10.0991,435.0,0.0,1.0
Halipteris,Unknown,Present,56.5135,-10.1006,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3637,-10.101,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3639,-10.101,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3667,-10.102,435.0,0.0,1.0
Halipteris,Unknown,Present,56.367,-10.1021,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3673,-10.1022,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3675,-10.1023,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3679,-10.1025,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3697,-10.1031,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3697,-10.1031,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3707,-10.1034,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3708,-10.1034,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3711,-10.1037,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3714,-10.1037,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3715,-10.1038,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3715,-10.1037,435.0,0.0,3.0
Halipteris,Unknown,Present,56.3715,-10.1038,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3716,-10.1039,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3716,-10.1039,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3717,-10.1038,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3718,-10.1039,435.0,0.0,1.0
Halipteris,Unknown,Present,56.372,-10.104,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3724,-10.104,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3728,-10.1042,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3727,-10.1042,435.0,0.0,1.0
Halipteris,Unknown,Present,56.373,-10.1043,435.0,0.0,1.0
Halipteris,Unknown,Present,56.373,-10.1043,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3734,-10.1045,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3737,-10.1045,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3757,-10.1054,435.0,0.0,1.0
Halipteris,Unknown,Present,56.378,-10.1062,435.0,0.0,1.0
Halipteris,Unknown,Present,56.379,-10.1066,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3794,-10.1067,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3803,-10.1071,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3804,-10.1072,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3807,-10.1072,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3808,-10.1072,435.0,0.0,2.0
Halipteris,Unknown,Present,56.3812,-10.1074,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3818,-10.1074,435.0,0.0,1.0
Halipteris,Unknown,Present,56.3822,-10.1076,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5293,-10.0814,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5291,-10.0814,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5288,-10.0816,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5286,-10.082,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5286,-10.0821,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5239,-10.088,435.0,0.0,2.0
Aphrocallistes,Unknown,Present,56.5229,-10.0892,435.0,0.0,1.0
Aphrocallistes,Unknown,Present,56.5214,-10.091,435.0,0.0,1.0
Kophobelemnon stelliferum,Unknown,Present,56.5092,-10.1059,1000.0,0.0,1.0
Anthothela grandiflora,Unknown,Present,56.5162,-10.0974,435.0,0.0,1.0
Anthothela grandiflora,Unknown,Present,56.5162,-10.0975,435.0,0.0,1.0
Anthothela grandiflora,Unknown,Present,56.516,-10.0975,435.0,0.0,2.0
Anthothela grandiflora,Unknown,Present,56.516,-10.0976,435.0,0.0,1.0
Anthothela grandiflora,Unknown,Present,56.5149,-10.099,435.0,0.0,2.0
Keratoisis,Unknown,Present,56.5158,-10.0978,807.5,0.0,3.0
Keratoisis,Unknown,Present,56.5158,-10.0979,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5158,-10.0979,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5156,-10.098,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5156,-10.0981,807.5,0.0,4.0
Keratoisis,Unknown,Present,56.5156,-10.0982,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5155,-10.0983,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5153,-10.0984,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5149,-10.099,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5148,-10.099,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5148,-10.0991,807.5,0.0,3.0
Keratoisis,Unknown,Present,56.5148,-10.0991,807.5,0.0,3.0
Keratoisis,Unknown,Present,56.5147,-10.0991,807.5,0.0,4.0
Keratoisis,Unknown,Present,56.371,-10.1035,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.3713,-10.1038,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.3713,-10.1038,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.3715,-10.1038,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.3805,-10.1073,807.5,0.0,3.0
Keratoisis,Unknown,Present,56.3807,-10.1072,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.3808,-10.1072,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.3814,-10.1074,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5259,-10.085,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5258,-10.0854,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5255,-10.0858,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5254,-10.0858,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5252,-10.0861,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5251,-10.0862,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5249,-10.0867,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5236,-10.0882,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5234,-10.0884,807.5,0.0,2.0
Keratoisis,Unknown,Present,56.5165,-10.097,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5163,-10.0971,807.5,0.0,1.0
Keratoisis,Unknown,Present,56.5162,-10.0974,807.5,0.0,1.0
Lepidisis,Unknown,Present,56.5277,-10.0832,435.0,0.0,2.0
Lepidisis,Unknown,Present,56.5256,-10.0857,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.5239,-10.088,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.5238,-10.0881,435.0,0.0,0.0
Lepidisis,Unknown,Present,56.5237,-10.0881,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.5233,-10.0887,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.5153,-10.0984,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.3714,-10.1038,435.0,0.0,2.0
Lepidisis,Unknown,Present,56.3715,-10.1038,435.0,0.0,2.0
Lepidisis,Unknown,Present,56.372,-10.104,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.3803,-10.1072,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.3808,-10.1072,435.0,0.0,1.0
Lepidisis,Unknown,Present,56.3813,-10.1074,435.0,0.0,1.0
Umbellula,Unknown,Present,56.5225,-10.0897,1500.0,0.0,1.0
Umbellula,Unknown,Present,56.3727,-10.1042,1500.0,0.0,1.0
Scleractinia,Unknown,Present,58.35,-13.71,987.0,0.0,0.0
Scleractinia,Unknown,Present,57.74,-12.94,676.0,0.0,0.0
Porifera,Unknown,Present,56.5058,-10.11,894.625,0.0,1.0
Porifera,Unknown,Present,56.4502,-10.2983,894.625,0.0,2.0
Porifera,Unknown,Present,56.3644,-10.1012,894.625,0.0,1.0
Porifera,Unknown,Present,56.3696,-10.1031,894.625,0.0,1.0
Porifera,Unknown,Present,56.37,-10.1033,894.625,0.0,1.0
Porifera,Unknown,Present,56.3708,-10.1035,894.625,0.0,3.0
Porifera,Unknown,Present,56.3709,-10.1036,894.625,0.0,2.0
Porifera,Unknown,Present,56.371,-10.1035,894.625,0.0,1.0
Porifera,Unknown,Present,56.373,-10.1043,894.625,0.0,1.0
Porifera,Unknown,Present,56.3745,-10.1049,894.625,0.0,1.0
Porifera,Unknown,Present,56.3777,-10.1061,894.625,0.0,1.0
Porifera,Unknown,Present,56.3782,-10.1062,894.625,0.0,1.0
Porifera,Unknown,Present,56.3793,-10.1067,894.625,0.0,1.0
Porifera,Unknown,Present,56.3796,-10.1069,894.625,0.0,1.0
Porifera,Unknown,Present,56.3797,-10.1068,894.625,0.0,2.0
Porifera,Unknown,Present,56.3804,-10.1072,894.625,0.0,1.0
Porifera,Unknown,Present,56.3806,-10.1072,894.625,0.0,1.0
Porifera,Unknown,Present,56.3807,-10.1072,894.625,0.0,2.0
Porifera,Unknown,Present,56.3808,-10.1072,894.625,0.0,4.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,3.0
Porifera,Unknown,Present,56.3812,-10.1074,894.625,0.0,1.0
Porifera,Unknown,Present,56.3813,-10.1074,894.625,0.0,2.0
Porifera,Unknown,Present,56.3815,-10.1075,894.625,0.0,2.0
Porifera,Unknown,Present,56.3818,-10.1074,894.625,0.0,3.0
Porifera,Unknown,Present,56.3822,-10.1076,894.625,0.0,1.0
Porifera,Unknown,Present,56.3822,-10.1076,894.625,0.0,1.0
Porifera,Unknown,Present,56.3828,-10.1079,894.625,0.0,1.0
Porifera,Unknown,Present,56.3831,-10.108,894.625,0.0,1.0
Porifera,Unknown,Present,56.3832,-10.108,894.625,0.0,2.0
Porifera,Unknown,Present,56.3834,-10.1081,894.625,0.0,3.0
Porifera,Unknown,Present,56.5278,-10.083,894.625,0.0,1.0
Porifera,Unknown,Present,56.5275,-10.0835,894.625,0.0,1.0
Porifera,Unknown,Present,56.5273,-10.0834,894.625,0.0,1.0
Porifera,Unknown,Present,56.5273,-10.0834,894.625,0.0,1.0
Porifera,Unknown,Present,56.5266,-10.0842,894.625,0.0,2.0
Porifera,Unknown,Present,56.5263,-10.0846,894.625,0.0,1.0
Porifera,Unknown,Present,56.5252,-10.0861,894.625,0.0,2.0
Porifera,Unknown,Present,56.5162,-10.0974,894.625,0.0,1.0
Porifera,Unknown,Present,56.5161,-10.0974,894.625,0.0,1.0
Porifera,Unknown,Present,56.516,-10.0976,894.625,0.0,1.0
Porifera,Unknown,Present,56.5158,-10.0978,894.625,0.0,1.0
Porifera,Unknown,Present,56.5158,-10.0978,894.625,0.0,1.0
Porifera,Unknown,Present,56.5156,-10.0981,894.625,0.0,1.0
Porifera,Unknown,Present,56.5153,-10.0984,894.625,0.0,1.0
Porifera,Unknown,Present,56.5153,-10.0983,894.625,0.0,1.0
Porifera,Unknown,Present,56.5149,-10.0988,894.625,0.0,2.0
Porifera,Unknown,Present,56.5147,-10.0992,894.625,0.0,1.0
Porifera,Unknown,Present,56.5129,-10.1013,894.625,0.0,1.0
Porifera,Unknown,Present,56.5117,-10.1027,894.625,0.0,2.0
Porifera,Unknown,Present,56.5115,-10.1028,894.625,0.0,1.0
Porifera,Unknown,Present,56.5088,-10.1064,894.625,0.0,1.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,3.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,2.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,2.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,1.0
Porifera,Unknown,Present,56.3813,-10.1074,894.625,0.0,2.0
Porifera,Unknown,Present,56.3817,-10.1075,894.625,0.0,2.0
Porifera,Unknown,Present,56.3826,-10.1078,894.625,0.0,1.0
Porifera,Unknown,Present,56.3837,-10.1082,894.625,0.0,1.0
Porifera,Unknown,Present,56.5288,-10.0817,894.625,0.0,1.0
Porifera,Unknown,Present,56.5285,-10.0821,894.625,0.0,1.0
Porifera,Unknown,Present,56.528,-10.0827,894.625,0.0,1.0
Porifera,Unknown,Present,56.5256,-10.0856,894.625,0.0,1.0
Porifera,Unknown,Present,56.5171,-10.0963,894.625,0.0,1.0
Porifera,Unknown,Present,56.5166,-10.0969,894.625,0.0,1.0
Porifera,Unknown,Present,56.5165,-10.0971,894.625,0.0,1.0
Porifera,Unknown,Present,56.5163,-10.0971,894.625,0.0,1.0
Porifera,Unknown,Present,56.5162,-10.0974,894.625,0.0,1.0
Porifera,Unknown,Present,56.5162,-10.0974,894.625,0.0,1.0
Porifera,Unknown,Present,56.5162,-10.0975,894.625,0.0,2.0
Porifera,Unknown,Present,56.516,-10.0976,894.625,0.0,1.0
Porifera,Unknown,Present,56.5159,-10.0977,894.625,0.0,1.0
Porifera,Unknown,Present,56.5155,-10.0983,894.625,0.0,1.0
Porifera,Unknown,Present,56.3809,-10.1072,894.625,0.0,1.0
Porifera,Unknown,Present,56.3809,-10.1073,894.625,0.0,1.0
Porifera,Unknown,Present,56.5171,-10.0963,894.625,0.0,2.0
Porifera,Unknown,Present,56.5147,-10.0992,894.625,0.0,1.0
Porifera,Unknown,Present,56.5283,-10.0822,894.625,0.0,1.0
Porifera,Unknown,Present,56.5275,-10.0834,894.625,0.0,1.0
Porifera,Unknown,Present,56.5273,-10.0835,894.625,0.0,1.0
Porifera,Unknown,Present,56.5272,-10.0835,894.625,0.0,1.0
Porifera,Unknown,Present,56.5265,-10.0843,894.625,0.0,1.0
Porifera,Unknown,Present,56.5255,-10.0857,894.625,0.0,1.0
Porifera,Unknown,Present,56.5235,-10.0883,894.625,0.0,1.0
Porifera,Unknown,Present,56.5209,-10.0915,894.625,0.0,1.0
Porifera,Unknown,Present,56.5171,-10.0963,894.625,0.0,1.0
Porifera,Unknown,Present,56.5165,-10.0969,894.625,0.0,1.0
Porifera,Unknown,Present,56.5162,-10.0974,894.625,0.0,1.0
Porifera,Unknown,Present,56.516,-10.0975,894.625,0.0,1.0
Porifera,Unknown,Present,56.516,-10.0976,894.625,0.0,1.0
Porifera,Unknown,Present,56.5159,-10.0977,894.625,0.0,1.0
Porifera,Unknown,Present,56.5157,-10.0982,894.625,0.0,1.0
Porifera,Unknown,Present,56.5157,-10.0982,894.625,0.0,1.0
Porifera,Unknown,Present,56.5156,-10.0981,894.625,0.0,1.0
Porifera,Unknown,Present,56.5153,-10.0984,894.625,0.0,1.0
Porifera,Unknown,Present,56.5147,-10.0992,894.625,0.0,1.0
Porifera,Unknown,Present,56.5142,-10.0998,894.625,0.0,1.0
Porifera,Unknown,Present,56.5079,-10.1075,894.625,0.0,1.0
Porifera,Unknown,Present,56.3709,-10.1036,894.625,0.0,1.0
Porifera,Unknown,Present,56.3714,-10.1037,894.625,0.0,1.0
Porifera,Unknown,Present,56.3777,-10.1061,894.625,0.0,1.0
Porifera,Unknown,Present,56.3778,-10.1061,894.625,0.0,1.0
Porifera,Unknown,Present,56.3787,-10.1065,894.625,0.0,1.0
