VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lao People's Democratic Republic,2022,1.909559799,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2015,13.770478633,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2016,13.303493636,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2017,13.320128286,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2018,13.259629431,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2019,13.086628378,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2020,12.140578716,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2021,13.268878198,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latin America and the Caribbean,2022,13.705045778,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2015,130.419511136,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2016,126.255236041,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2017,137.322789217,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2018,136.030543708,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2019,140.598121609,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2020,133.69613717,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2021,140.158938861,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Latvia,2022,155.003962372,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2015,4.015560723,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2016,4.166416866,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2017,4.372727964,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2018,4.611390012,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2019,4.845013864,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2020,4.866048971,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2021,5.036346297,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Least Developed Countries,2022,5.237345594,US$/m3,E,true
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2015,25.153211084,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2016,25.573009667,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2017,25.874277726,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2018,25.625658368,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2019,24.096063588,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2020,20.242064468,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2021,18.049320478,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lebanon,2022,16.799897867,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2015,45.939314189,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2016,46.850927475,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2017,44.923877266,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2018,44.515187431,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2019,43.662714936,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2020,40.305183224,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2021,40.553420837,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lesotho,2022,40.197578027,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2015,4.786877406,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2016,4.196268229,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2017,4.306449118,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2018,4.625134658,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2019,4.381296779,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2020,4.265101203,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2021,4.447356611,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Liberia,2022,4.684007548,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2015,9.106519001,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2016,8.701494172,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2017,11.402647863,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2018,12.429114046,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2019,11.045741577,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2020,7.760835273,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2021,9.978874908,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Libya,2022,8.12699971,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2015,91.176404707,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2016,119.824260878,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2017,147.614112674,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2018,157.569974304,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2019,129.877294934,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2020,103.458965185,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2021,124.228890114,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Lithuania,2022,151.940326177,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2015,1223.344326317,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2016,1294.911325829,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2017,1273.129341865,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2018,1122.444252626,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2019,1224.244032631,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2020,1189.976992516,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2021,1394.294841428,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Luxembourg,2022,1362.012610933,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2015,0.680170104,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2016,0.711014309,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2017,0.743273232,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2018,0.755810837,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2019,0.804369777,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2020,0.727300852,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2021,0.781465204,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Madagascar,2022,0.799160536,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2015,4.196181024,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2016,4.634307522,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2017,5.166115884,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2018,5.466056313,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2019,5.711800474,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2020,5.635527053,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2021,5.790768818,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malawi,2022,5.687926724,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2015,50.234882307,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2016,52.117378541,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2017,55.144171914,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2018,58.505269056,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2019,61.463956526,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2020,57.480819795,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2021,58.432428508,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malaysia,2022,63.851769601,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2015,1.459712058,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2016,1.554138342,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2017,1.665092595,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2018,1.790571887,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2019,1.911241747,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2020,1.962521351,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2021,2.045876726,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mali,2022,2.179814544,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2015,148.460434399,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2016,158.830949275,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2017,169.261889797,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2018,187.48306377,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2019,205.712077581,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2020,190.704087932,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2021,220.514359114,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Malta,2022,237.542903823,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2015,3.401262437,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2016,3.450890687,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2017,3.608691003,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2018,3.762318786,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2019,4.091680872,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2020,4.193221179,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2021,4.291882564,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritania,2022,4.608097533,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2015,16.809253147,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2016,17.082270448,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2017,17.943906173,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2018,19.297591998,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2019,19.741724802,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2020,16.677859252,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2021,17.429693945,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mauritius,2022,17.890922603,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2015,13.116309191,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2016,13.122053239,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2017,13.27978174,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2018,13.386036689,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2019,13.231604082,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2020,11.978175572,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2021,12.620240097,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mexico,2022,13.286705425,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2015,21.214152385,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2016,20.359364906,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2017,21.639593987,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2018,22.734369095,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2019,24.117521249,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2020,22.96253053,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2021,23.098923679,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mongolia,2022,24.123441099,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2015,2.111343994,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2016,1.943984728,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2017,1.82297485,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2018,1.742098029,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2019,1.654626757,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2020,1.300558568,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2021,1.106962512,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Montenegro,2022,1.645449417,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2015,8.604597205,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2016,9.013886254,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2017,9.523451882,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2018,9.791510062,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2019,10.204069492,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2020,9.601818651,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2021,10.24384681,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Morocco,2022,10.850769756,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2015,7.216960318,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2016,7.562595416,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2017,7.630580763,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2018,7.966685687,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2019,8.101463743,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2020,7.74682609,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2021,7.770668658,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Mozambique,2022,8.422878929,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2015,1.538727122,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2016,1.615276772,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2017,1.726239661,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2018,1.824572561,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2019,1.928940981,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2020,1.891854045,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2021,1.919865728,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Myanmar,2022,1.996089303,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2015,34.873600769,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2016,34.866774409,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2017,34.366676027,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2018,34.821216167,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2019,34.917981465,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2020,60.426642434,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2021,68.626937328,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Namibia,2022,33.279966376,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2015,2.188289388,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2016,2.188811368,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2017,2.352733783,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2018,2.497953181,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2019,2.650444371,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2020,2.633344512,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2021,2.670986947,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nepal,2022,2.824690701,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2015,80.570158093,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2016,85.791539547,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2017,89.527075265,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2018,90.144370321,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2019,88.114012543,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2020,85.77768856,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2021,94.558658486,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Netherlands (Kingdom of the),2022,96.483110352,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2015,33.639961843,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2016,35.459664724,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2017,36.91813176,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2018,38.116308931,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2019,38.917611639,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2020,38.606508451,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2021,40.330947406,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,New Zealand,2022,41.481416803,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2015,6.973025175,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2016,7.513504659,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2017,7.998969879,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2018,7.993071565,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2019,7.808071051,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2020,7.644683874,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2021,8.329101449,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nicaragua,2022,8.501914888,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2015,3.43493309,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2016,3.487960082,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2017,4.005055389,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2018,2.672980874,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2019,2.705645942,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2020,2.758665682,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2021,2.873859084,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Niger,2022,3.175207893,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2015,31.145239097,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2016,30.546150206,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2017,30.767506123,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2018,31.264893189,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2019,31.695588332,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2020,30.146843723,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2021,31.458906824,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Nigeria,2022,32.376319155,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2015,18.186545286,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2016,7.930124313,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2017,19.309935929,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2018,3.904165494,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2019,5.656838182,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,North Macedonia,2020,6.041341466,US$/m3,I,false
